"Numero De Parte","Descripci?n","Subinventario","Ubicaci?n","Cantidad Disponible",
"47881","SI-LS42DMI","NFG","77.G.06","6",
"51920","PVA375P6RQ","NFG","77.H.07","1",
"126832","BATTERY XENO 3.6V D LITH CELL","NFG","77.J.01","8",
"49236","QMT42VN6FF2000Q","NFG","94.B.01","1",
"87866","S22DLHGQ","NFG","94.C.04","1",
"815912","M18UDSRNQ8","NFG","94.E.02","11",
"92558","M18-3VPRS-Q8","NFG","95.A.06","1",
"16581","K50APPBMGYYC3QPMA","NFG","95.A.07","21",
"186179","BASE ASSY TL70 CABLE 5M 5 WIRE BLACK","NFG","95.D.04","5",
"814452","S18-2VPFF150-2M-CNBN01","NFG","95.E.06","6",
"7700008","XSO30-Q10-ANP6X2-H1141-0.15","NFG","104.H.03","3",
"78213","Q20PLPQ","NFG","104.H.04","11",
"74209","BMHE5A-C/BMHL5G-C","NFG","100.A.01","14",
"73188","QS18VP6LAF","NFG","102.B.02","120",
"7700645","XSOIR100-BS18-VN6X2E-H1141","NFG","102.E.07","2",
"7710022","SO5-T45-VP6X2-0.2-PSG4M","NFG","103.A.03","177",
"64583","QS18VN6RQ5","NFG","103.F.01","8",
"10658","QS18VN6AF300Q5","NFG","103.G.01","4",
"77652","S25U200L30","NFG","75.G.03","596",
"86236","RP-RM83F-38LTE-86236","NFG","73.C.03","6",
"813508","MDS-M18U60R3N-2M","NFG","76.A.03","1",
"807099","BVS13C6-BUN","NFG","76.C.04","2",
"78210","Q20NDXLQ","NFG","96.G.04","95",
"814822","QS18VP6LPQ5-REVLODO","NFG","96.G.05","4",
"10263","CNXDNR","NFG","97.H.03","21",
"73290","LEKS","NFG","89.L.06","1",
"90811","TCNM-AD-2210","NFG","89.L.06","2",
"90637","iPW-A24350","NFG","57.Q.04","99",
"814466","S4BA-MBK-16-SYM","NFG","110.D.01","254",
"82852","STP-18","NFG","110.J.05","7",
"807368","WLS28-2XI570L25XQ-CNYZ01","NFG","112.E.03","11",
"97821","WLB32C570EPBQ","NFG","112.H.02","4",
"814073","S18SP6D-CNBJ01","NFG","91.L.03","5",
"72211","DEE2R-8100D","NFG","91.L.06","1",
"20928","S18LYXXPQ","NFG","94.K.04","6",
"55983","T30UINB","NFG","95.J.08","1",
"807259","BCEE-SX951A-RN-1M","NFG","92.K.02","15",
"815401","QS18VP6LPQ8-CNBN03","NFG","93.L.05","1",
"92666","BSP02-232BD","NFG","90.E.02","26",
"76236","K50APFF50GREQP","NFG","91.G.04","2",
"800009","STP-M12-830","NFG","89.A.01","9",
"809462","Q5XKLAF2000-Q8-JAM","NFG","93.C.03","6",
"802799","QS18EK6DQ8","NFG","92.D.04","1",
"813109","08858-1032-T00-19","NFG","93.E.05","1",
"48347","M186EQ","NFG","93.F.04","1",
"237702","SAB-484RB1DXL10-Q5E CORDSET SUB ASSY","NFG","93.G.06","1",
"73253","CSB-M1288M1281","NFG","77.H.02","18",
"90642","iPW-AE24050","NFG","57.P.03","106",
"813520","BLXFG-612","NFG","58.D.01","77",
"71929","STP-13","NFG","58.F.02","539",
"806012","MQDC2S-1715","NFG","58.H.02","80",
"812663","MQDC1-506 BSZ","NFG","58.J.01","354",
"810297","Q2XRBAF150-Q","NFG","77.D.05","5",
"21095","BHAT23S","NFG","77.E.07","2",
"87529","PIR1X323T-VL","NFG","77.H.04","13",
"78208","Q20NDLQ","NFG","94.D.04","1",
"79677","PBA1X186UMAFMP","NFG","94.E.06","4",
"55992","T30UUPB","NFG","94.E.07","1",
"88157","M18-3NAEL-Q8","NFG","94.F.06","3",
"94338","QS18VN6D-WLK","NFG","95.C.04","6",
"52316","K50APTGRYC7QPMA","NFG","95.E.04","6",
"77759","Q20ND","NFG","104.B.02","119",
"78222","Q20NFF150Q","NFG","104.G.07","6",
"816156","Q2XKLAF3IR-Q5","NFG","104.H.04","2",
"75547","QS18VP6LP W/15","NFG","104.J.06","2",
"12980","PCB ASSY RPBA BOTTOM W/POWERUP B1341 MAXI PWR BLK PANEL-10","NFG","100.B.03","20",
"814482","S4BA-RTP-1","NFG","101.B.06","1",
"800764","QS18VN6DLQ5","NFG","103.H.04","2",
"7700120","RO20m-Q18-VP6X2","NFG","105.J.04","5",
"78212","Q20NDQ","NFG","105.J.05","10",
"800230","DF-G2-PC-2M-800230","NFG","105.J.06","8",
"92665","BSP02-485BD","NFG","76.E.03","4",
"63978","PKG3M-9","NFG","76.F.05","3",
"47879","SI-LS42DSI","NFG","76.F.06","4",
"54273","QT50R-EU-RH","NFG","76.H.07","1",
"31602","S18LGXXPT","NFG","96.H.04","1",
"52905","PVA225P6","NFG","89.J.06","1",
"76644","MQDMC-515","NFG","92.H.01","95",
"812393","S4BR30-1200-S","NFG","57.W.01","8",
"47815","MQDC1-530RA","NFG","110.B.02","80",
"49557","LED GREEN IND HLMP-1719 C-PREP (28557) G B0.28 R90","NFG","110.E.03","22",
"812808","MQDC1-515RA BSZ","NFG","110.G.02","29",
"69505","BRT-40X23ABC","NFG","111.G.01","418",
"116893","WIRE 11022 BLU 001.5 B Y0.125 Z0.125","NFG","111.G.05","5100",
"71821","LX33RQ","NFG","112.G.05","2",
"92373","TL70WBGYRAT","NFG","113.A.03","1",
"72389","SLSP30-450Q88","NFG","113.A.03","5",
"83441","K50FLGRY2PQ","NFG","91.J.04","11",
"81524","Q126E-81524","NFG","94.K.04","4",
"77777","Q20PR","NFG","96.K.06","2",
"805582","QS18VN6DVSQ8","NFG","96.L.04","1",
"808397","DQ12AP6LVQ3","NFG","96.L.06","1",
"7700100","DO250-Q18-VP6X2-H1141-0.15","NFG","97.J.04","2",
"7710034","SO5-Y45-VN6X2-0.2-PSG4M","NFG","97.J.04","2",
"800514","LV463.XR7/L4-150-M12","NFG","92.J.04","1",
"73172","QS18UPAQPMA","NFG","92.J.05","2",
"814317","BSCAB-ETH-M02","NFG","90.L.06","20",
"813507","MDS-M18U60A3N-2M","NFG","88.A.02","18",
"806277","BES58-P1CA0M-CD0Q3PB0","NFG","88.D.01","7",
"804531","MQDEC3-530SS","NFG","89.F.03","8",
"72036","US18-PR-5-NO3-OH","NFG","90.A.06","4",
"800005","SB12TAPR-800005","NFG","92.A.05","1",
"75363","K50APFF100GYCQPMA","NFG","93.C.06","1",
"69205","QS18EN6D","NFG","93.D.03","4",
"78167","Q20PDXLQPMA","NFG","93.D.06","1",
"69119","BRT-TVHG-8X10P","NFG","77.A.03","1",
"92675","BSP02-3MABD","NFG","95.G.03","1",
"813737","QDE-825D BSZ","NFG","57.P.01","601",
"814354","WLF12PXRGB1200SQP","NFG","58.C.04","1000",
"40071","BRT-2X2","NFG","58.G.04","8321",
"72207","DEE2R-815D","NFG","58.H.03","59",
"37498","QDC-550C","NFG","58.J.01","28",
"58978","BRT-80X50C","NFG","58.L.03","267",
"40071","BRT-2X2","NFG","59.C.04","2214",
"21407","BAT2.56S","NFG","77.G.05","1",
"48562","SI-QM-SMFA","NFG","77.H.06","24",
"35087","OTBVR81QD W/Y","NFG","94.A.02","25",
"29822","S18RW3D","NFG","95.B.06","2",
"86565","S18-2VPLPC-Q3","NFG","104.G.04","1",
"61645","QS18VN6CV45","NFG","104.J.07","8",
"61652","QS18VN6DQ","NFG","102.C.07","2",
"818199","QS18AP6LAF400IRQ8","NFG","102.D.06","65",
"7710023","SO5-L45-VP6X2-0.2-PSG4M","NFG","103.G.01","3",
"810301","Q2XANAF150-Q3","NFG","103.J.04","2",
"75605","Q12AN6FF50Q3","NFG","105.J.03","2",
"818573","T30UXDA-818573","NFG","73.F.02","4",
"77652","S25U200L30","NFG","74.A.04","500",
"10137","SA-M30TE12","NFG","74.E.04","465",
"79657","CSF-M12F51M12M41","NFG","76.B.02","75",
"02879","PKG4M-9","NFG","76.C.03","2",
"814296","BBR105-130RS","NFG","76.D.05","10",
"810522","BES38-06S6T-2000","NFG","76.F.03","5",
"814317","BSCAB-ETH-M02","NFG","76.F.05","3",
"90818","TCNM-EX-1200","NFG","76.G.03","2",
"810633","BWA-QM30-FTAL","NFG","76.H.05","13",
"74144","Q12RB6FF50Q5","NFG","96.G.04","3",
"02922","OTBVR81QDHP","NFG","96.H.05","2",
"144239","STYLUS W/LOGO TOUCHSCREEN IMAGE INSPECTION SENSOR","NFG","97.H.05","40",
"48555","SI-QM-SSA","NFG","89.H.01","291",
"10443","SOP-E12-150A","NFG","110.A.02","111",
"10137","SA-M30TE12","NFG","110.C.02","242",
"78098","K50LWXXPQ","NFG","91.J.04","1",
"86561","S18-2VPLPC-2M","NFG","94.L.02","4",
"804711","QS18VN6DVS","NFG","94.J.05","2",
"7700660","RO20m-BT18-VP6X2","NFG","96.L.01","3",
"801031","BMD-ALS-004K21G","NFG","90.L.05","3",
"95772","2326-242","NFG","88.C.06","1",
"235813","RING E-STOP PVC YELLOW","NFG","89.F.03","2",
"807356","LEDXLA580XD6-XQ-CNNT01","NFG","90.A.04","5",
"83387","RPA-S6-1","NFG","90.B.05","4",
"76370","K50LGRY2N","NFG","93.D.02","1",
"805891","Q20PAF200","NFG","93.G.03","1",
"803676","THM070C3E","NFG","77.E.02","2",
"11335","PSG-4M-4005-USB","NFG","77.E.03","3",
"812810","MQDC-430 BSZ","NFG","57.G.02","143",
"43958","STP-3","NFG","57.H.03","321",
"25496","MBCC-512","NFG","58.F.01","108",
"62998","PKW6Z-2","NFG","58.H.01","1297",
"807362","FLTX43-CNNT02","NFG","77.A.07","1",
"97071","Q4XTKLAF100-Q8","NFG","94.A.06","3",
"90623","LMBWLB32","NFG","94.B.02","11",
"37405","S18SP6FF100-37405","NFG","94.D.03","1",
"88332","M18-3VPRL-Q8","NFG","94.F.02","2",
"92554","M18-3VPDS-Q8","NFG","95.C.06","4",
"58995","SL30VB6VYQ-58995","NFG","95.D.06","1",
"36878","S18AW3FF100Q3","NFG","95.E.06","1",
"77767","Q20NLV","NFG","104.F.03","130",
"800703","DQ12AN6FF50Q3","NFG","104.H.05","3",
"233052","PCB ASSY S4B SLC 14MM 8-PIN HOST PIGTAIL B233050 TH-0.062 IN PA-27","NFG","101.A.02","10",
"42180","S18-2VNRL-2M","NFG","102.D.01","6",
"807871","QS18VP6DL-RJ11-150","NFG","102.L.02","168",
"66445","QS18VN6FPQ7","NFG","103.H.03","31",
"243928","CA 52099 1.27m B6 C0 D19 E6 METRIC","NFG","103.J.01","1",
"814141","Q2XABFF15-Q5","NFG","105.J.07","1",
"90816","TCNM-EX-0200","NFG","76.A.06","2",
"814884","LC25C-WLF12-KQ","NFG","76.A.08","23",
"44862","Q10AP6DQ","NFG","76.F.01","9",
"87547","PIT43UM3-VL","NFG","76.F.03","10",
"803491","VS8ANFF30BQ3","NFG","76.J.02","1",
"02711","S18UBA","NFG","96.G.07","7",
"807898","QS18EK6RVQ","NFG","89.K.05","2",
"90808","TCNM-AD-1200","NFG","89.K.05","1",
"75640","MQDC-530","NFG","110.J.04","24",
"806307","SXA-825D","NFG","111.G.01","14",
"118705","LS2E30-1350Q8 EZS TYPE2 E SUB ASSY 30mm X 1350mm NO PKG","NFG","111.A.01","3",
"75739","QS18VP6LAF250","NFG","94.K.03","2",
"803822","Q20PLPQ-803822","NFG","96.J.02","1",
"7700628","RO20m-BS18-VN6X2E","NFG","96.K.03","3",
"78152","Q20PDXLQ7","NFG","96.L.02","11",
"71741","QS30RRXQ","NFG","92.L.02","2",
"48663","M18SP6DQ","NFG","93.L.03","1",
"47897","SI-QS-SSUA","NFG","90.L.05","300",
"47631","MQDEC-403SS","NFG","90.D.05","40",
"35090","OTBVN6 W/Y","NFG","87.B.02","24",
"45134","MBCC-406","NFG","88.D.01","75",
"73210","QS303E W/30","NFG","89.D.04","2",
"32952","MQAC-415","NFG","90.A.06","25",
"85820","DQ12RB6LVQ","NFG","93.B.02","12",
"73168","QS18UPAEQ5","NFG","93.B.05","5",
"65147","SI-QM-M20","NFG","77.A.03","2",
"29831","S18AW3RQ","NFG","77.D.02","6",
"814478","Q20KAF400Q7","NFG","95.H.06","4",
"817613","LS2TP30-1050Q88-BSZ","NFG","57.C.01","6",
"97913","SSA-EB3P-12","NFG","57.G.03","783",
"47814","MQDC1-530","NFG","57.M.01","440",
"817743","S4BE30-750-S-CNMW01","NFG","58.B.02","17",
"49213","MQDC-450RA","NFG","58.E.02","100",
"28187","ESL-41/60-ENES","NFG","77.B.06","41",
"802628","T18-2VPLP-Q8","NFG","77.D.06","3",
"185140","PCB ASSY TL70 LED 3-COLOR GYR B185138 PA-4","NFG","94.A.06","28",
"72614","D10BFPQ","NFG","94.G.05","1",
"44903","QM42VP6LPQ","NFG","95.B.02","7",
"74966","SLM10P6Q","NFG","95.C.03","2",
"19417","K50APPBGXDQ-19417","NFG","95.D.07","1",
"72122","Q12AB6LV","NFG","95.E.03","2",
"42168","S18-2VPDL-Q5","NFG","104.C.03","93",
"803724","QS18VP6LP-803724","NFG","104.G.04","20",
"57595","MQDC-830","NFG","100.A.01","24",
"78214","Q20NLPQ","NFG","103.J.07","3",
"61637","QS18VP6LVQ","NFG","105.J.01","3",
"54276","QT50R-EU-RHQ","NFG","73.D.04","1",
"801156","QS18VN6FF150Q8","NFG","73.G.06","24",
"18328","SA-M30M20O","NFG","76.B.03","3",
"810599","BEH36-05S72T-2500","NFG","76.F.03","2",
"62620","VS3AN5XLPQ","NFG","76.F.06","4",
"57593","MQDC-806","NFG","76.G.05","15",
"816632","LTF24KC2LDQ-CNPT01","NFG","96.F.02","23",
"74978","SLM50P6Q","NFG","97.D.03","2",
"91632","Q3XTBLD100-Q8","NFG","97.E.01","45",
"813754","QT50R-EU-AFHQ-813754","NFG","97.G.03","5",
"816273","BCS1KVNQ","NFG","97.H.02","1",
"64594","QS18VN6DBQ5","NFG","97.H.03","1",
"72039","US18-PR-5-NO3-VH","NFG","97.H.04","1",
"72035","US18-PA-5-NO3-OH","NFG","97.H.06","3",
"118701","LS2E30-750Q8 EZS TYPE2 E SUB ASSY 30mm X 750mm NO PKG","NFG","111.C.09","6",
"809009","SLLCE40-840-S","NFG","111.A.07","1",
"812376","S4BE30-300-S","NFG","112.B.04","10",
"66956","MQDC1-560","NFG","57.K.02","37",
"803365","RDLS-8100D","NFG","91.J.01","4",
"800553","M18-3VPFF75-Q5","NFG","91.L.03","2",
"74192","Q126EQ3","NFG","94.K.03","3",
"7700197","BSO300-BQ18-ANP6X2","NFG","94.K.03","4",
"814318","BSCAB-ETH-M05","NFG","95.J.08","25",
"88094","DQ12AP6FF15Q3","NFG","96.L.02","2",
"95600","M18-4NAEL-2M","NFG","97.K.01","3",
"800607","M18-4VPFF150-Q8","NFG","92.L.05","1",
"39899","PIT66U","NFG","90.F.04","12",
"814308","BBR105-130RS1","NFG","91.G.03","75",
"49472","SI-QS75C","NFG","88.B.04","8",
"808820","iPW-AEN24100","NFG","89.B.07","28",
"72207","DEE2R-815D","NFG","89.C.05","14",
"805506","DF-G1-NS-2M-805506","NFG","92.B.04","2",
"10661","S186E-DW","NFG","93.B.05","3",
"77269","K50LRGY6PQP","NFG","93.C.02","2",
"813117","08858-1032-J00-11","NFG","93.E.04","1",
"805901","Q20KAF200Q7","NFG","93.G.03","1",
"40145","MIAD9R W/30","NFG","57.B.04","144",
"71467","QDE-8100D","NFG","57.K.03","79",
"813922","TL50GYRA-CNMW93","NFG","57.L.03","61",
"817192","WLB32VCW855Q","NFG","58.A.02","3",
"808731","MQDEC-WDSS-510SS","NFG","58.G.03","132",
"813522","BCEE-SX672C-VN-1M","NFG","58.G.03","6",
"86945","DELS-113E","NFG","58.K.02","20",
"89941","SLLCP40-1820","NFG","59.B.01","8",
"814778","BCEE-Y45-VN-1M","NFG","77.B.06","5",
"61154","PIRS-SP-KIT","NFG","77.C.07","1",
"48668","M18SN6FF50","NFG","94.A.03","1",
"19111","K50LGRALSXPQ","NFG","94.B.02","1",
"802454","QS18VP6AF250Q5","NFG","94.F.06","1",
"20119","K50BCLYXXPQ","NFG","94.G.02","1",
"813108","08858-1032-U00-20","NFG","94.G.05","1",
"11139","SB12TE1Q3","NFG","95.F.03","5",
"78151","Q20PDXL","NFG","104.E.05","9",
"808074","DQ12AP6RQ3","NFG","104.H.01","4",
"74138","Q126EQ5","NFG","104.H.03","2",
"809867","QS18VP6DQ-1.5M","NFG","102.C.04","10",
"73081","QS30E","NFG","102.D.05","1",
"91094","S18-2VPFF100-2M","NFG","103.C.05","122",
"809730","Q20NR W/17","NFG","103.G.02","2",
"815438","Q2XNLAF2IR-Q","NFG","103.H.05","4",
"61672","QS18VP6RB","NFG","103.H.07","19",
"817136","QS18ANLAF400IR-CNJC06","NFG","105.H.02","67",
"814244","SOP-E12-300ACBSZ","NFG","74.C.04","2",
"175740","HARDWARE PKT WLB32 DC 3-4 FT","NFG","75.H.02","100",
"806616","QCM50-K5D40-Q8-8","NFG","89.K.06","11",
"805209","PIRSL1X326T5-40","NFG","89.L.04","14",
"48671","M18SP6FF50Q","NFG","93.H.04","1",
"242795","LS2E30-300Q8-BSZ EZS TYPE2 E SUB ASSY 30mm X 300mm NO PACKAGE","NFG","112.D.04","7",
"88005","WLS28-2XW570DXQ","NFG","112.E.02","2",
"819563","MAR2432PX485Q-CNBN01","NFG","113.A.05","1",
"90624","iPW-A05050","NFG","90.J.08","26",
"26245","K50APTGYYC7QPMA","NFG","92.K.06","1",
"57371","QMT42VP6FF750Q","NFG","92.J.03","1",
"31368","K50APPBMWYCQPMA","NFG","93.K.04","1",
"90918","IVU2PRGW08","NFG","87.F.02","3",
"10413","RP-RM83F-75LT 83mmm SUB ASSY ROPE PULL METAL HSG LATCH","NFG","88.G.03","4",
"88122","LQMAC-310B","NFG","88.G.04","5",
"813540","WLA-2W105X180Q","NFG","89.B.02","4",
"80491","T30UXICQ8","NFG","92.B.02","37",
"87699","DF-G3LIR-PD-Q5","NFG","93.B.06","1",
"33706","OTBVN6L","NFG","93.C.07","3",
"805657","K50APT2RGC","NFG","93.G.02","1",
"84441","RPAK-CHP2-40","NFG","77.C.01","2",
"66448","QS186EBQ8","NFG","95.H.07","9",
"817951","WLS15XGR0920LS24QPBSZ","NFG","57.B.02","10",
"807127","SI-MAGB1SMCO","NFG","57.F.04","943",
"90636","iPW-A05350","NFG","57.N.04","88",
"814393","MQDC1-850 BSZ","NFG","57.P.03","37",
"812384","S4BE30-1500-S","NFG","59.C.01","7",
"85075","XS2RO","NFG","77.A.07","2",
"92617","BSP02-114AR","NFG","77.A.07","8",
"77161","SMBDX80DIN","NFG","77.D.05","1",
"85075","XS2RO","NFG","77.D.07","5",
"810599","BEH36-05S72T-2500","NFG","77.E.06","5",
"61596","VS2AP5RQ","NFG","77.H.06","2",
"80468","T30UXUB","NFG","94.A.02","3",
"30131","K50ANTGRYF2Q","NFG","94.E.07","1",
"805692","QS18VP6CV20Q","NFG","94.F.03","27",
"78203","Q20PRQ5","NFG","94.F.05","3",
"96355","Q120RA-EU-AF2WQ","NFG","94.G.05","2",
"802823","QS18EK6RQ8","NFG","95.B.04","1",
"55477","SLE30B6VYQ","NFG","95.C.04","2",
"46740","RP-QMT72D-20L 72mm SUB ASSY ROPE PULL SAFETY INTERLOCK","NFG","101.C.06","31",
"7700062","EO20m-Q18-6X-H1141-0.15","NFG","102.C.01","2",
"803840","CNXCFF600","NFG","102.D.03","7",
"809807","Q20NR-809807","NFG","103.G.02","1",
"68326","QS18VP6AF100Q5","NFG","103.H.01","18",
"805293","SMBAMSQ5XRA","NFG","75.D.02","13",
"73157","QS18UPAQ7","NFG","73.C.05","1",
"76229","K50APFF100GRCQ","NFG","74.A.03","2",
"77652","S25U200L30","NFG","74.D.04","500",
"26079","PIT26U","NFG","76.B.08","50",
"70723","PIRS1X1630UMPM2.2","NFG","76.D.03","1",
"814939","BC-M12F4-22-10","NFG","76.G.03","3",
"42799","PBT46UHT1","NFG","76.H.06","7",
"811218","T30UXUAQ8-CNDZ01","NFG","96.G.05","1",
"811983","MAQDCBSZ-810","NFG","88.K.01","119",
"83378","PDIS48UM32","NFG","89.K.03","9",
"814392","MQDC1-830 BSZ","NFG","57.R.01","500",
"811065","SI-GL42DS21-10","NFG","57.S.01","145",
"16163","BRT-1.5","NFG","110.E.02","278",
"72483","BRT-35X35BM","NFG","110.E.03","71",
"118713","LS2TR30-1050Q8 EZS TYPE2 R SUB TRIP 30mm X 1050mm NO PKG","NFG","112.A.04","20",
"118702","LS2E30-900Q8 EZS TYPE2 E SUB ASSY 30mm X 900mm NO PKG","NFG","112.B.01","1",
"806634","Q126E-806634","NFG","90.K.01","2",
"72211","DEE2R-8100D","NFG","91.L.01","7",
"7700646","XSOIR100-BS18-VP6X2E","NFG","94.L.02","1",
"42197","S18-2NAES-Q8","NFG","94.L.04","5",
"95495","M18-4VPDS-Q8","NFG","95.J.08","8",
"818046","QS18RP6LAF1000IR","NFG","96.J.01","10",
"800761","QS18VN6DL","NFG","96.J.02","4",
"50471","M18SN6FF50 W/30","NFG","96.J.02","1",
"91059","S18-2VNFF30-2M","NFG","96.L.05","4",
"814883","LC25C-WLF12-RGB7Q","NFG","89.D.05","37",
"7700086","LO6m-Q18-VN6X2","NFG","93.A.02","1",
"76845","K50LGRWPQ","NFG","93.C.02","1",
"812214","K30PTALGRY3","NFG","93.C.04","3",
"800548","M18-3VNFF75-2M","NFG","93.E.04","1",
"806276","QM30VT2","NFG","77.F.03","1",
"25952","BMD-A-022K43G","NFG","57.N.04","10",
"815909","LS2TP30-300Q88-BSZ-CNMW01","NFG","58.C.02","8",
"47813","MQDC1-515RA","NFG","58.F.01","43",
"817942","MQDEC-401SS BSZ","NFG","58.J.02","72",
"89929","SLLCP40-980","NFG","59.B.01","4",
"812295","TLF100P3AKCQP","NFG","77.C.06","1",
"10418","RP-RM83F-38LR 83mm SUB ASSY ROPE PULL METAL HSG LATCH","NFG","77.F.04","5",
"810599","BEH36-05S72T-2500","NFG","77.G.06","10",
"800437","DF-G3-ND-2MCTM","NFG","94.A.04","6",
"73484","08858-1032-000-00","NFG","94.F.03","6",
"61633","QS18VN6LV","NFG","104.B.03","71",
"7700029","XSO50-Q10-RNP6X2-H1141-0.15","NFG","104.H.05","1",
"64589","QS186EBQ5","NFG","104.J.07","4",
"06386","RES CF 1/4W 220K OHM 5% C-PREP (02055) X A0.125 B0.075","NFG","100.A.04","25",
"215414","PLASTIC MATERIAL RAW PVC Jia-Nien Jia-Nien JN-339 Translucent Black","NFG","100.A.08","264.24",
"12989","PCB ASSY MAXI-BEAM DC PB B1351 BOTTOM POWER BOARD PA-10","NFG","100.B.03","40",
"64584","QS18VP6RQ5","NFG","103.B.01","144",
"96949","Q12VP6FF15Q5","NFG","103.H.03","1",
"76927","QS30FF600QPMA","NFG","103.H.05","1",
"192631","RING-DOME ASSY BLACK K70 INDICATOR WELDED","NFG","75.G.04","4",
"64591","QS18VP6RBQ5","NFG","105.G.04","4",
"78223","Q20PRQ","NFG","105.G.06","44",
"807432","Q20PDVSQ7","NFG","73.F.06","25",
"28649","K50LIWXXPQ","NFG","74.E.02","1",
"813787","SMBZMXRA","NFG","76.D.06","2",
"813507","MDS-M18U60A3N-2M","NFG","76.D.06","4",
"802180","FLTR635-43","NFG","76.G.04","2",
"250786","LIT SI-LS83/100 SAFETY SWITCH DATASHEET","NFG","76.J.07","2",
"19106","K50LGXASXPQ","NFG","96.E.04","18",
"806079","S18-2VNFF50-2M-806079","NFG","96.H.05","2",
"82308","US30-PR-5-N23-IH","NFG","97.H.04","1",
"21290","S18LGRYPQ","NFG","91.H.03","24",
"812396","S4BR30-1650-S","NFG","57.U.01","4",
"239529","PLATE MOUNTING DRIVER WITHOUT PEMS WLB32B 4 FOOT","NFG","108.B.05","50",
"170088","COVER ASSY Q20 EURO PIGTAIL 12 INCH (305mm)","NFG","110.E.03","1",
"88101","WLS28-2XW570DSQ","NFG","112.J.05","1",
"805356","SLPVAP25-410","NFG","113.B.05","20",
"816044","QS18VP6DL-816044","NFG","94.L.02","27",
"61673","QS18VP6RBQ","NFG","94.L.05","2",
"806453","BMD-C-150K43G","NFG","94.K.02","2",
"800537","M18-3VNFF30-Q8","NFG","96.J.04","1",
"78205","Q20EQ5","NFG","96.L.03","5",
"86111","S22LGRYPT","NFG","92.J.05","10",
"33687","S183EQ1","NFG","93.J.05","4",
"23437","QBT210S","NFG","89.C.04","1",
"85063","XS26-2E","NFG","89.D.03","17",
"800872","K50LGROPQ","NFG","93.B.04","1",
"80476","T30UXUCQ8","NFG","93.B.06","1",
"30885","S18AW3FF50Q","NFG","93.C.04","2",
"63996","D10UPFPQ","NFG","93.E.04","5",
"75592","T30UIPAQ-CRFV","NFG","93.F.05","2",
"805893","Q20PAF200Q","NFG","93.F.06","1",
"807690","SMBQCM50DT","NFG","77.C.02","10",
"813334","DES2P-41D61D","NFG","77.G.02","3",
"802912","CSB-M1253.3M1281.6","NFG","57.E.04","678",
"92542","PROC82-92542","NFG","57.N.04","18",
"815909","LS2TP30-300Q88-BSZ-CNMW01","NFG","58.B.02","3",
"51128","MQDC1-506RA","NFG","58.K.02","420",
"89936","SLLCP40-1470","NFG","59.B.01","2",
"93281","WLB92X1100PBQ","NFG","59.B.04","6",
"89703","SLLP23-1260P88","NFG","59.C.02","4",
"159819","BATTERY SINGLE AA LITHIUM","NFG","77.J.01","12",
"29824","S18AW3R","NFG","94.A.04","5",
"74197","SLO30VB6YQPMA13DO","NFG","94.D.05","7",
"813118","08858-1032-H00-10","NFG","94.E.01","1",
"66465","QS18VN6DBQ8","NFG","94.H.03","16",
"11470","QS18VP6AFF200","NFG","94.H.04","3",
"39155","PIRS1X166U","NFG","95.F.03","18",
"73045","QS18VP6LDQ8","NFG","104.H.03","50",
"87531","PBT23U-VL","NFG","104.L.01","1355",
"47634","MQDEC-420SS","NFG","101.A.02","14",
"115177","INDUCTOR SMD MSS5131 DRUM FERRITE 220UH 500MA -20%~20%","NFG","101.B.01","2000",
"814021","QS18VN6LAF300-CNBN01","NFG","102.B.06","5",
"85816","DQ12RB6RQ","NFG","102.C.01","6",
"81024","DS18AP6LPQ-81024","NFG","102.C.02","48",
"61635","QS18VN6LV W/30","NFG","103.A.07","3",
"61620","QS186E W/30","NFG","103.C.01","97",
"800614","M18-4VPFF200-Q5","NFG","103.G.05","2",
"64560","QS18VN6LV-64560","NFG","75.D.04","89",
"800565","M18-3VPFF150-Q5","NFG","105.G.02","2",
"806075","S18-2VNDL-2M-806075","NFG","105.L.04","3",
"93059","PBAT46UTA-VL","NFG","73.E.01","19",
"802256","K30APT2GRYF2Q","NFG","73.E.07","1",
"97922","SSA-EB3-LHT","NFG","76.D.03","10",
"97921","SSA-EB3-LRW","NFG","76.F.03","4",
"807711","LPMC-1","NFG","76.G.05","1",
"78217","Q20PFF50Q","NFG","96.G.02","3",
"800608","M18-4VPFF150-Q5","NFG","96.G.05","4",
"02714","S18UBAR","NFG","96.G.06","3",
"42176","S18-2VPDS-9M","NFG","96.H.02","7",
"73151","QS18UNAQ8","NFG","96.H.04","3",
"813398","PKG4MS-4.6-22","NFG","89.K.03","4",
"25226","MBCC-412","NFG","110.F.01","35",
"805075","SAB-497AB1DS6-Q5E","NFG","111.B.06","1",
"118712","LS2TR30-900Q8 EZS TYPE2 R SUB TRIP 30mm X 900mm NO PKG","NFG","112.A.05","9",
"239027","LS2E30-150Q8 EZS TYPE2 E SUB ASSY 30mm X 150mm NO PACKAGE","NFG","112.C.03","10",
"239831","LS2E30-450Q8 EZS TYPE2 E SUB ASSY 30mm X 450mm NO PACKAGE","NFG","112.D.02","10",
"802008","WLS15CDW0360DSQP","NFG","112.G.04","5",
"818996","R28SR4D-L","NFG","58.E.04","100",
"805687","QS18VN6CV20","NFG","94.L.03","32",
"75094","QS18UNA-75094","NFG","97.K.06","1",
